Identyfikator problemu,Opis,Stan,Ważność,Punkty scenariusza,Ścieżka projektu,Rodzaj lokalizacji,ŚCIEŻKA,Wiersz,Kolumna,Identyfikator zdarzenia,Link pomocy,Nazwa zestawu,Wersja zestawu,Klucz publiczny zestawu,Fragment kodu
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,394,12,P:System.Windows.Forms.MouseEventArgs.Button,,,,,if (e.Button == MouseButtons.Left)              {                  isDragging = true;                  dragOffset = e.Location;              }
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,311,16,T:System.Windows.Forms.NotifyIcon,,,,,notifyIcon1.Text = text;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,311,16,P:System.Windows.Forms.NotifyIcon.Text,,,,,notifyIcon1.Text = text;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,M:System.Drawing.Bitmap.GetHicon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,T:System.Drawing.Icon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,T:System.Drawing.Icon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,M:System.Drawing.Icon.FromHandle(System.IntPtr),,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,T:System.Windows.Forms.NotifyIcon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,T:System.Drawing.Icon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,304,20,P:System.Windows.Forms.NotifyIcon.Icon,,,,,notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,302,24,T:System.Drawing.SolidBrush,,,,,"g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,302,24,"M:System.Drawing.Graphics.FillRectangle(System.Drawing.Brush,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,300,24,T:System.Drawing.SolidBrush,,,,,"g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,300,24,"M:System.Drawing.Graphics.FillRectangle(System.Drawing.Brush,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,294,20,T:System.Drawing.Pens,,,,,"g.DrawRectangle(Pens.Black, 0, 0, 15, 15);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,294,20,T:System.Drawing.Pen,,,,,"g.DrawRectangle(Pens.Black, 0, 0, 15, 15);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,294,20,P:System.Drawing.Pens.Black,,,,,"g.DrawRectangle(Pens.Black, 0, 0, 15, 15);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,294,20,"M:System.Drawing.Graphics.DrawRectangle(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawRectangle(Pens.Black, 0, 0, 15, 15);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,293,20,M:System.Drawing.Graphics.Clear(System.Drawing.Color),,,,,"g.Clear(Color.FromArgb(40, 40, 40));"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,291,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      g.Clear(Color.FromArgb(40, 40, 40));                      g.DrawRectangle(Pens.Black, 0, 0, 15, 15);                        int scaleDl = Math.Min(14, Math.Max(0, (int)(dlSpeed / Math.Max(1, maxDl) * 14)));                      int scaleUp = Math.Min(14, Math.Max(0, (int)(upSpeed / Math.Max(1, maxUp) * 14)));                        if (scaleDl > 0)                          g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);                      if (scaleUp > 0)                          g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);                        notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,291,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      g.Clear(Color.FromArgb(40, 40, 40));                      g.DrawRectangle(Pens.Black, 0, 0, 15, 15);                        int scaleDl = Math.Min(14, Math.Max(0, (int)(dlSpeed / Math.Max(1, maxDl) * 14)));                      int scaleUp = Math.Min(14, Math.Max(0, (int)(upSpeed / Math.Max(1, maxUp) * 14)));                        if (scaleDl > 0)                          g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);                      if (scaleUp > 0)                          g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);                        notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,291,16,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,"using (Graphics g = Graphics.FromImage(bmp))                  {                      g.Clear(Color.FromArgb(40, 40, 40));                      g.DrawRectangle(Pens.Black, 0, 0, 15, 15);                        int scaleDl = Math.Min(14, Math.Max(0, (int)(dlSpeed / Math.Max(1, maxDl) * 14)));                      int scaleUp = Math.Min(14, Math.Max(0, (int)(upSpeed / Math.Max(1, maxUp) * 14)));                        if (scaleDl > 0)                          g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);                      if (scaleUp > 0)                          g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);                        notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,290,16,T:System.Drawing.Bitmap,,,,,"using (Bitmap bmp = new Bitmap(16, 16))                  using (Graphics g = Graphics.FromImage(bmp))                  {                      g.Clear(Color.FromArgb(40, 40, 40));                      g.DrawRectangle(Pens.Black, 0, 0, 15, 15);                        int scaleDl = Math.Min(14, Math.Max(0, (int)(dlSpeed / Math.Max(1, maxDl) * 14)));                      int scaleUp = Math.Min(14, Math.Max(0, (int)(upSpeed / Math.Max(1, maxUp) * 14)));                        if (scaleDl > 0)                          g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);                      if (scaleUp > 0)                          g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);                        notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,290,16,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"using (Bitmap bmp = new Bitmap(16, 16))                  using (Graphics g = Graphics.FromImage(bmp))                  {                      g.Clear(Color.FromArgb(40, 40, 40));                      g.DrawRectangle(Pens.Black, 0, 0, 15, 15);                        int scaleDl = Math.Min(14, Math.Max(0, (int)(dlSpeed / Math.Max(1, maxDl) * 14)));                      int scaleUp = Math.Min(14, Math.Max(0, (int)(upSpeed / Math.Max(1, maxUp) * 14)));                        if (scaleDl > 0)                          g.FillRectangle(brushDl, 2, 15 - scaleDl, 5, scaleDl);                      if (scaleUp > 0)                          g.FillRectangle(brushUp, 9, 15 - scaleUp, 5, scaleUp);                        notifyIcon1.Icon = Icon.FromHandle(bmp.GetHicon());                  }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,275,16,M:System.Windows.Forms.Control.Invalidate,,,,,this.Invalidate();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,272,20,P:System.Windows.Forms.Control.Height,,,,,"paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,272,20,P:System.Windows.Forms.Control.Height,,,,,"paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,272,20,T:System.Drawing.SolidBrush,,,,,"paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,271,20,P:System.Windows.Forms.Control.Height,,,,,"paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,271,20,T:System.Drawing.SolidBrush,,,,,"paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,269,24,P:System.Windows.Forms.Control.Height,,,,,"g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,269,24,P:System.Windows.Forms.Control.Width,,,,,"g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,269,24,P:System.Windows.Forms.Control.Height,,,,,"g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,269,24,"M:System.Drawing.Graphics.DrawLine(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,268,20,T:System.Drawing.Pen,,,,,"using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,268,20,"M:System.Drawing.Pen.#ctor(System.Drawing.Color,System.Single)",,,,,"using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,266,20,P:System.Windows.Forms.Control.Height,,,,,"g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,266,20,T:System.Drawing.SolidBrush,,,,,"g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,266,20,T:System.Drawing.Font,,,,,"g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,266,20,"M:System.Drawing.Graphics.DrawString(System.String,System.Drawing.Font,System.Drawing.Brush,System.Single,System.Single)",,,,,"g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,265,20,T:System.Drawing.SolidBrush,,,,,"g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,265,20,T:System.Drawing.Font,,,,,"g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,265,20,"M:System.Drawing.Graphics.DrawString(System.String,System.Drawing.Font,System.Drawing.Brush,System.Single,System.Single)",,,,,"g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,262,28,P:System.Windows.Forms.Control.Width,,,,,"g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,262,28,"M:System.Drawing.Graphics.DrawLine(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,261,24,P:System.Windows.Forms.Control.Height,,,,,"for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,260,28,P:System.Windows.Forms.Control.Height,,,,,"g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,260,28,"M:System.Drawing.Graphics.DrawLine(System.Drawing.Pen,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,259,24,P:System.Windows.Forms.Control.Width,,,,,"for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,257,20,T:System.Drawing.Pen,,,,,"using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,257,20,"M:System.Drawing.Pen.#ctor(System.Drawing.Color,System.Single)",,,,,"using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,255,20,T:System.Drawing.SolidBrush,,,,,"g.FillRectangle(brushBg, pad, pad, innerW, innerH);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,255,20,"M:System.Drawing.Graphics.FillRectangle(System.Drawing.Brush,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.FillRectangle(brushBg, pad, pad, innerW, innerH);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,253,20,P:System.Windows.Forms.Control.Height,,,,,int innerH = this.Height - pad * 2;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,252,20,P:System.Windows.Forms.Control.Width,,,,,int innerW = this.Width - pad * 2;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,249,24,M:System.Drawing.Graphics.Clear(System.Drawing.Color),,,,,"g.Clear(Color.FromArgb(255, 128, 128));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,247,24,P:System.Windows.Forms.Control.Height,,,,,"g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,247,24,P:System.Windows.Forms.Control.Width,,,,,"g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,247,24,T:System.Drawing.Image,,,,,"g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,247,24,"M:System.Drawing.Graphics.DrawImage(System.Drawing.Image,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,246,20,T:System.Drawing.Image,,,,,"if (frameBackground != null)                          g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);                      else                          g.Clear(Color.FromArgb(255, 128, 128));"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,244,20,T:System.Drawing.Text.TextRenderingHint,,,,,g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,244,20,T:System.Drawing.Text.TextRenderingHint,,,,,g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,244,20,F:System.Drawing.Text.TextRenderingHint.ClearTypeGridFit,,,,,g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,244,20,T:System.Drawing.Text.TextRenderingHint,,,,,g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,244,20,P:System.Drawing.Graphics.TextRenderingHint,,,,,g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,243,20,T:System.Drawing.Drawing2D.SmoothingMode,,,,,g.SmoothingMode = SmoothingMode.AntiAlias;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,243,20,T:System.Drawing.Drawing2D.SmoothingMode,,,,,g.SmoothingMode = SmoothingMode.AntiAlias;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,243,20,F:System.Drawing.Drawing2D.SmoothingMode.AntiAlias,,,,,g.SmoothingMode = SmoothingMode.AntiAlias;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,243,20,T:System.Drawing.Drawing2D.SmoothingMode,,,,,g.SmoothingMode = SmoothingMode.AntiAlias;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,243,20,P:System.Drawing.Graphics.SmoothingMode,,,,,g.SmoothingMode = SmoothingMode.AntiAlias;
